B,64,39715,39769
B,0,39757,39771
B,64,39447,39801
B,50,39805,39813
B,0,39807,39817
B,64,39748,39833
B,28,39514,39834
B,46,39590,39839
B,64,39776,39865
B,28,39833,39866
B,2,39859,39873
B,38,39864,39878
B,64,39784,39897
B,28,39695,39898
B,36,39913,39923
B,73,39918,39924
B,64,39809,39929
B,28,39844,39930
B,2,39923,39937
B,62,39945,39949
B,37,39945,39959
B,64,39938,39961
B,28,39853,39962
B,0,39976,39982
B,13,39972,39984
B,64,39830,39993
B,28,39906,39994
B,64,40012,40025
B,28,39990,40026
B,36,40019,40029
B,38,40022,40036
B,1,40031,40045
B,82,40047,40055
B,64,39838,40057
B,28,39998,40058
B,38,40036,40068
B,0,40042,40079
B,64,40080,40089
B,28,39991,40090
B,64,39855,40121
B,28,39957,40122
B,12,40138,40152
B,64,40138,40153
B,28,40062,40154
B,97,40161,40165
B,64,40160,40185
B,28,40037,40186
B,62,40211,40215
B,64,40153,40217
B,28,40063,40218
B,0,40206,40220
B,97,40194,40229
B,64,40169,40249
B,28,40119,40250
B,64,40021,40281
B,28,40177,40282
B,0,40273,40283
B,97,40246,40293
B,64,40026,40313
B,28,40232,40314
B,38,40320,40326
B,64,40030,40345
B,28,40043,40346
B,2,40335,40349
B,82,40357,40365
B,1,40362,40368
B,64,40331,40377
B,28,40310,40378
B,2,40357,40381
B,36,40393,40407
B,62,40395,40409
B,64,40288,40409
B,28,40205,40410
B,64,40151,40441
B,28,40320,40442
B,45,40369,40449
B,47,40358,40449
B,36,40440,40454
B,64,40459,40473
B,28,40343,40474
B,49,40376,40483
B,37,40498,40504
B,64,40086,40505
B,28,40341,40506
B,1,40498,40508
B,64,40497,40537
B,28,40266,40538
B,38,40546,40552
B,3,40560,40566
B,64,40323,40569
B,28,40343,40570
B,21,40574,40580
B,38,40579,40585
B,64,40577,40601
B,28,40549,40602
B,2,40607,40617
B,64,40343,40633
B,28,40480,40634
B,2,40635,40649
B,64,40606,40665
B,28,40600,40666
B,39,40678,40688
B,64,40200,40697
B,28,40618,40698
B,38,40686,40702
B,0,40691,40705
B,64,40370,40729
B,28,40488,40730
B,2,40713,40733
B,64,40451,40761
B,28,40529,40762
B,29,40724,40765
B,2,40759,40769
B,0,40769,40775
B,64,40310,40793
B,28,40766,40794
B,19,40205,40801
B,64,40815,40825
B,28,40580,40826
B,38,40814,40828
B,64,40631,40857
B,28,40751,40858
B,64,40461,40889
B,28,40837,40890
B,64,40600,40921
B,28,40911,40922
B,64,40734,40953
B,28,40930,40954
B,3,40951,40963
B,64,40587,40985
B,28,40956,40986
B,15,40960,41000
B,64,40618,41017
B,28,40815,41018
B,64,40648,41049
B,28,40985,41050
B,2,41043,41057
B,3,41072,41078
B,64,40931,41081
B,28,40860,41082
B,62,41059,41091
B,47,41087,41099
B,3,41085,41110
B,64,41067,41113
B,28,41055,41114
B,37,41109,41119
B,25,40275,41119
B,60,40557,41120
B,0,41092,41137
B,3,41099,41142
B,64,41039,41145
B,28,41114,41146
B,71,40961,41147
B,39,41154,41160
B,64,40870,41177
B,28,41083,41178
B,73,41182,41188
B,12,41181,41195
B,2,41198,41204
B,36,41194,41208
B,64,41135,41209
B,28,41106,41210
B,62,41161,41217
B,3,41215,41221
B,36,41218,41240
B,38,41230,41240
B,64,41171,41241
B,28,41050,41242
B,39,41244,41254
B,38,41249,41272
B,64,41131,41273
B,0,41268,41274
B,2,41264,41274
B,28,41185,41274
B,36,41288,41298
B,24,41287,41299
B,38,41271,41304
B,64,41289,41305
B,28,41179,41306
B,29,41263,41309
B,62,41291,41313
B,36,41297,41330
B,28,41203,41338
B,64,41159,41352
B,28,41324,41370
B,97,41380,41384
B,64,41341,41384
B,47,41373,41385
B,28,41345,41402
B,64,41260,41416
B,28,41113,41434
B,1,41434,41440
B,0,41446,41460
B,64,41457,41463
B,28,41267,41466
B,2,41453,41470
B,49,41464,41478
B,64,41461,41495
B,28,41441,41498
B,39,41493,41507
B,49,41497,41511
B,36,41494,41516
B,64,41420,41527
B,28,41282,41530
B,64,41539,41559
B,28,41444,41562
B,35,41461,41565
B,37,41556,41566
B,39,41564,41570
B,74,41571,41579
B,77,41564,41580
B,64,41536,41591
B,36,41580,41594
B,28,41522,41594
B,64,41580,41623
B,28,41530,41626
B,64,41557,41655
B,28,41565,41658
B,37,41659,41677
B,64,41584,41687
B,28,41309,41690
B,52,41695,41707
B,36,41697,41709
B,64,41679,41719
B,28,41579,41722
B,37,41719,41739
B,64,41691,41751
B,28,41415,41754
B,37,41726,41771
B,2,41752,41772
B,64,41625,41783
B,28,41612,41786
B,85,41784,41800
B,38,41751,41800
B,37,41715,41803
B,39,41803,41813
B,1,41808,41814
B,64,41671,41815
B,28,41429,41818
B,37,41784,41835
B,64,41757,41847
B,28,41817,41850
B,37,41831,41867
B,64,41739,41879
B,28,41463,41882
B,64,41826,41911
B,1,41906,41912
B,25,41536,41919
B,28,41936,41942
B,64,41532,41943
B,25,41589,41951
B,28,41943,41974
B,64,41842,41975
B,29,41723,41979
B,39,41966,41980
B,0,41981,41991
B,3,41988,42002
B,28,41505,42006
B,64,41962,42007
B,4,41750,42016
B,17,42005,42021
B,65,42027,42031
B,28,41937,42038
B,64,41823,42039
B,46,41774,42044
B,62,42012,42067
B,28,41984,42070
B,64,41898,42071
B,28,41843,42102
B,64,41844,42103
B,2,42058,42113
B,57,42118,42126
B,28,42115,42134
B,64,41998,42135
B,97,42123,42151
B,28,41938,42166
B,64,41907,42167
B,37,42154,42168
B,36,42165,42179
B,21,42177,42183
B,28,42169,42198
B,0,42190,42200
B,64,42205,42211
B,36,42208,42220
B,28,42052,42230
B,0,42192,42232
B,64,42251,42257
B,28,42212,42262
B,62,42266,42270
B,0,42270,42284
B,64,42266,42289
B,28,42097,42294
B,37,42301,42307
B,97,42304,42308
B,0,42278,42316
B,38,42302,42316
B,64,42274,42321
B,39,42312,42322
B,28,42276,42326
B,36,42316,42341
B,97,42345,42349
B,3,42340,42350
B,2,42337,42351
B,38,42336,42352
B,64,42314,42353
B,28,42127,42358
B,3,42351,42382
B,64,42315,42385
B,28,42131,42390
B,23,42398,42408
B,64,42363,42417
B,28,42179,42422
B,46,42354,42427
B,64,42365,42449
B,0,42434,42452
B,28,42276,42454
B,8,42376,42465
B,49,42436,42480
B,64,42407,42481
B,19,42227,42493
B,64,42382,42513
B,28,42434,42516
B,1,42527,42533
B,64,42410,42545
B,28,42456,42548
B,82,42541,42549
B,29,42498,42551
B,36,42548,42560
B,53,42555,42569
B,64,42462,42577
B,28,42579,42585
B,2,42567,42586
B,36,42596,42606
B,64,42512,42609
B,28,42558,42617
B,64,42563,42641
B,28,42617,42649
B,3,42654,42668
B,64,42632,42673
B,39,42664,42674
B,53,42660,42674
B,64,42517,42705
B,53,42675,42706
B,38,42710,42724
B,56,42719,42727
B,64,42663,42737
B,28,42743,42749
B,47,42722,42757
B,64,42732,42769
B,28,42754,42781
B,42,42728,42795
B,64,42753,42801
B,28,42808,42818
B,39,42810,42824
B,60,42818,42828
B,10,42817,42829
B,0,42821,42831
B,64,42777,42833
B,38,42842,42856
B,28,42856,42862
B,64,42790,42865
B,39,42853,42867
B,37,42883,42893
B,64,42862,42897
B,49,42892,42906
B,28,42910,42916
B,64,42713,42929
B,28,42937,42948
B,91,42942,42954
B,9,42937,42956
B,18,42951,42959
B,64,42873,42961
B,92,42970,42984
B,36,42975,42987
B,64,42941,42993
B,37,43002,43008
B,28,43013,43019
B,50,43015,43023
B,64,42951,43025
B,37,43025,43040
B,58,43021,43055
B,28,43019,43057
B,37,43063,43072
B,7,43069,43087
B,58,43056,43087
B,73,43107,43113
B,64,43107,43117
B,36,43110,43122
B,28,43118,43124
B,64,43126,43149
B,28,43126,43156
B,64,43160,43181
B,37,43178,43184
B,28,43162,43188
B,29,43202,43210
B,0,43205,43211
B,64,43181,43213
B,36,43204,43216
B,2,43203,43242
B,64,43207,43245
B,9,43205,43248
B,39,43233,43274
B,29,43225,43274
B,64,43248,43277
B,43,43270,43286
B,28,43233,43304
B,28,43241,43336
B,64,43334,43344
B,29,43246,43370
B,64,43340,43376
B,28,43276,43400
B,64,43377,43408
B,28,43397,43432
B,46,43295,43436
B,64,43373,43440
B,10,43342,43470
B,64,43371,43472
B,28,43470,43480
B,1,43467,43483
B,36,43478,43488
B,64,43491,43504
B,28,43426,43512
B,0,43515,43529
B,44,43446,43536
B,64,43499,43536
B,36,43527,43539
B,28,43528,43544
B,64,43513,43568
B,28,43555,43576
B,37,43576,43582
B,3,43584,43598
B,64,43556,43600
B,28,43516,43608
B,23,43612,43622
B,64,43601,43632
B,92,43641,43651
B,64,43617,43664
B,60,43643,43683
B,64,43647,43696
B,43,43688,43700
B,75,43696,43704
B,43,43706,43732
B,63,43732,43744
B,43,43739,43764
B,63,43758,43776
B,43,43771,43796
B,73,43791,43797
B,63,43786,43808
B,51,43813,43823
B,79,43817,43827
B,43,43764,43828
B,1,43824,43830
B,63,43801,43840
B,43,43787,43860
B,63,43791,43872
B,3,43864,43876
B,43,43749,43892
B,63,43800,43904
B,43,43900,43924
B,63,43890,43936
B,43,43891,43956
B,63,43905,43968
B,43,43793,43988
B,0,43979,43989
B,63,43819,44000
B,38,44001,44011
B,37,44009,44015
B,1,43995,44019
B,43,43828,44020
B,63,44004,44032
B,43,43843,44052
B,63,43827,44064
B,0,44056,44066
B,43,43866,44084
B,63,44019,44096
B,43,43813,44116
B,79,43954,44117
B,63,43990,44128
B,0,44134,44140
B,43,43954,44148
B,37,44152,44158
B,63,44092,44160
B,0,44139,44172
B,58,44167,44177
B,43,43970,44180
B,63,44146,44192
B,2,44194,44208
B,43,44013,44212
B,17,44204,44220
B,63,44141,44224
B,36,44220,44232
B,43,44171,44244
B,63,44128,44256
B,36,44260,44270
B,43,44141,44276
B,39,44268,44282
B,80,44278,44284
B,63,43927,44288
B,2,44288,44302
B,87,44295,44303
B,43,44231,44308
B,63,44167,44320
B,80,44325,44331
B,43,44155,44340
B,14,44333,44343
B,3,44338,44348
B,63,44296,44352
B,1,44356,44366
B,43,44082,44372
B,63,44306,44384
B,2,44378,44396
B,43,44285,44404
B,63,44369,44416
B,1,44363,44436
B,43,44246,44436
B,63,44043,44448
B,43,44284,44468
B,38,44321,44468
B,63,44248,44480
B,43,44197,44500
B,39,44497,44503
B,63,44189,44512
B,43,44452,44532
B,63,44483,44544
B,43,44543,44564
B,2,44549,44568
B,63,44498,44576
B,43,44116,44596
B,79,44548,44597
B,39,44597,44607
B,63,44484,44608
B,38,44598,44612
B,1,44607,44613
B,43,44601,44628
B,63,44452,44640
B,39,44647,44657
B,43,44518,44660
B,37,44660,44670
B,63,44489,44672
B,10,44673,44685
B,43,44656,44692
B,63,44578,44704
B,79,44705,44709
B,39,44709,44719
B,43,44208,44724
B,63,44705,44736
B,43,44126,44756
B,63,44714,44768
B,37,44766,44776
B,43,44769,44788
B,39,44762,44791
B,22,44789,44797
B,63,44722,44800
B,79,44799,44803
B,43,44279,44820
B,63,44746,44832
B,9,44820,44834
B,43,44624,44852
B,94,44853,44861
B,63,44717,44864
B,1,44852,44866
B,43,44753,44884
B,79,44883,44887
B,0,44882,44892
B,63,44723,44896
B,43,44630,44916
B,63,44741,44928
B,3,44918,44930
B,36,44933,44947
B,43,44891,44948
B,63,44732,44960
B,43,44976,44988
B,63,44825,44992
B,37,45008,45018
B,63,44994,45024
B,9,45036,45050
B,63,44994,45056
B,43,45065,45077
B,63,44800,45088
B,86,45083,45093
B,3,45091,45097
B,63,44703,45120
B,43,45117,45125
B,22,45121,45129
B,38,45127,45143
B,63,45093,45152
B,37,45155,45165
B,0,45152,45166
B,63,45116,45184
B,43,45184,45195
B,72,45190,45196
B,63,45181,45216
B,43,45164,45227
B,43,45238,45259
B,63,45244,45264
B,37,45254,45268
B,39,45275,45281
B,43,45277,45291
B,63,45270,45296
B,3,45306,45312
B,43,45334,45342
B,93,45336,45342
B,81,45337,45345
B,63,45344,45352
B,15,45348,45360
B,43,45339,45374
B,36,45367,45377
B,82,45350,45379
B,63,45356,45384
B,14,45383,45393
B,0,45392,45398
B,2,45399,45405
B,43,45364,45406
B,63,45403,45419
B,43,45446,45450
B,63,45411,45451
B,2,45448,45458
B,74,45490,45498
B,43,45505,45517
B,63,45503,45519
B,57,45531,45539
B,43,45521,45549
B,63,45527,45551
B,2,45561,45567
B,86,45569,45579
B,43,45547,45581
B,63,45559,45583
B,43,45559,45613
B,63,45601,45615
B,39,45621,45635
B,43,45591,45645
B,63,45653,45661
B,43,45577,45677
B,3,45679,45685
B,63,45660,45693
B,43,45589,45709
B,86,45707,45717
B,63,45694,45725
B,50,45632,45732
B,43,45707,45741
B,93,45711,45745
B,63,45748,45757
B,43,45755,45773
B,75,45784,45794
B,1,45785,45799
B,63,45797,45801
B,43,45648,45805
B,7,45792,45810
B,43,45804,45837
B,1,45842,45852
B,75,45847,45857
B,43,45738,45869
B,63,45866,45878
B,2,45878,45892
B,43,45738,45901
B,63,45865,45910
B,43,45892,45933
B,63,45909,45942
B,43,45795,45965
B,63,45976,45992
B,43,45904,45997
B,50,45924,45997
B,63,45997,46024
B,39,46019,46025
B,43,46013,46029
B,94,46039,46047
B,0,46036,46050
B,38,46041,46055
B,63,46019,46056
B,43,46025,46061
B,63,46062,46088
B,43,46055,46093
B,63,46024,46120
B,43,45835,46125
B,39,46113,46127
B,63,46084,46152
B,43,46096,46157
B,63,46107,46184
B,43,45779,46189
B,38,46192,46202
B,63,46180,46216
B,43,45972,46221
B,63,46049,46248
B,0,46237,46251
B,43,46102,46253
B,4,46244,46258
B,1,46266,46272
B,63,46098,46280
B,43,46226,46285
B,3,46295,46301
B,1,46293,46309
B,63,46131,46312
B,43,46257,46317
B,1,46316,46341
B,63,46318,46344
B,43,46268,46349
B,2,46340,46350
B,63,46334,46376
B,43,46209,46381
B,2,46342,46382
B,1,46377,46387
B,39,46376,46390
B,63,46378,46408
B,43,45808,46413
B,37,46412,46418
B,0,46411,46425
B,79,46423,46427
B,38,46417,46427
B,63,46147,46440
B,43,46245,46445
B,2,46435,46449
B,0,46451,46465
B,63,46354,46472
B,43,46428,46477
B,1,46487,46503
B,63,46427,46504
B,43,46378,46509
B,63,46371,46536
B,43,46357,46541
B,10,46546,46558
B,43,46494,46573
B,0,46568,46574
B,50,46575,46583
B,79,46590,46594
B,43,46219,46605
B,63,46622,46634
B,43,46616,46637
B,43,46600,46669
B,37,46668,46678
B,63,46687,46691
B,43,46386,46701
B,43,46657,46733
B,59,46724,46736
B,94,46745,46753
B,43,46579,46765
B,63,46776,46780
B,59,46768,46780
B,3,46772,46786
B,43,46762,46797
B,51,46811,46821
B,43,46223,46829
B,38,46841,46847
B,0,46838,46852
B,39,46844,46854
B,43,46645,46861
B,63,46854,46866
B,46,46872,46882
B,43,46857,46893
B,63,46909,46913
B,43,46617,46925
B,43,46898,46957
B,63,46956,46960
B,37,46962,46987
B,43,46667,46989
B,43,46974,47021
B,73,47023,47029
B,63,47013,47029
B,43,46446,47053
B,63,47045,47061
B,74,47069,47077
B,43,46905,47085
B,63,47052,47093
B,43,46933,47117
B,63,47096,47125
B,43,46537,47149
B,63,47122,47157
B,43,47038,47181
B,3,47186,47192
B,9,47180,47194
B,63,47191,47207
B,43,46585,47213
B,38,47219,47225
B,79,47231,47235
B,0,47231,47237
B,63,47229,47239
B,43,47023,47245
B,63,47237,47271
B,43,46612,47277
B,38,47281,47295
B,43,47118,47309
B,43,47159,47341
B,63,47339,47355
B,38,47351,47357
B,43,47271,47373
B,3,47371,47385
B,43,47387,47405
B,63,47397,47413
B,3,47378,47417
B,43,46742,47437
B,63,47415,47445
B,43,47362,47469
B,39,47464,47470
B,38,47463,47473
B,63,47417,47477
B,36,47467,47479
B,0,47494,47500
B,43,46273,47501
B,63,47443,47509
B,1,47515,47529
B,43,47149,47533
B,63,47528,47541
B,3,47546,47557
B,37,47551,47561
B,0,47543,47563
B,43,47471,47565
B,63,47460,47573
B,43,47329,47597
B,63,47557,47605
B,43,47572,47629
B,63,47510,47637
B,43,46628,47661
B,63,47631,47669
B,2,47667,47673
B,46,47664,47674
B,43,47629,47693
B,63,47655,47701
B,2,47684,47705
B,43,47632,47725
B,63,47694,47733
B,43,47065,47757
B,63,47752,47765
B,95,47759,47769
B,43,47697,47789
B,53,47445,47795
B,63,47735,47797
B,43,47374,47821
B,63,47809,47829
B,43,47687,47853
B,63,47658,47861
B,38,47853,47867
B,43,47334,47885
B,74,47884,47892
B,3,47902,47912
B,43,47792,47917
B,1,47913,47923
B,43,47893,47949
B,81,47968,47976
B,43,47878,47981
B,63,47989,47993
B,79,47998,48002
B,43,47916,48013
B,63,47991,48025
B,18,48020,48028
B,1,48017,48031
B,43,47534,48045
B,63,48036,48057
B,3,48064,48076
B,43,47940,48077
B,2,48068,48078
B,63,48009,48089
B,43,47923,48109
B,36,48102,48112
B,0,48110,48116
B,4,48106,48120
B,63,48051,48121
B,43,48002,48141
B,87,48144,48152
B,63,48134,48153
B,53,48134,48160
B,43,47935,48173
B,38,48081,48175
B,63,48109,48185
B,81,48196,48204
B,43,47915,48205
B,0,48208,48214
B,43,47959,48237
B,87,48229,48237
B,37,48122,48238
B,2,48243,48253
B,43,47715,48269
B,36,48262,48272
B,43,48010,48301
B,87,48314,48322
B,43,48044,48333
B,38,48272,48333
B,43,48173,48365
B,63,48362,48366
B,2,48390,48396
B,43,48333,48397
B,1,48398,48412
B,43,48362,48429
B,0,48425,48431
B,1,48442,48452
B,43,48411,48461
B,3,48463,48469
B,36,48464,48474
B,43,47747,48493
B,80,48487,48493
B,89,48482,48494
B,3,48475,48501
B,63,48490,48502
B,36,48490,48506
B,1,48509,48519
B,43,48054,48525
B,63,48505,48534
B,37,48528,48542
B,39,48542,48556
B,43,48088,48557
B,63,47812,48567
B,2,48557,48571
B,1,48564,48574
B,37,48567,48581
B,43,48564,48589
B,63,48471,48599
B,2,48532,48603
B,39,48600,48610
B,43,48583,48621
B,37,48576,48622
B,2,48574,48635
B,0,48624,48638
B,39,48611,48642
B,63,48632,48644
B,43,46860,48653
B,63,48670,48682
B,43,48638,48685
B,39,48672,48686
B,63,48703,48715
B,43,48149,48717
B,39,48731,48741
B,63,48722,48747
B,1,48578,48749
B,43,48629,48749
B,3,48745,48751
B,1,48694,48781
B,43,48433,48781
B,38,48769,48783
B,63,48790,48798
B,1,48736,48813
B,43,48709,48813
B,63,48390,48830
B,43,48730,48845
B,63,48808,48862
B,1,48862,48868
B,21,48862,48868
B,2,48855,48869
B,43,48763,48877
B,63,48838,48894
B,2,48880,48901
B,39,48893,48907
B,43,48243,48909
B,63,48869,48926
B,2,48917,48933
B,39,48915,48939
B,43,48918,48941
B,63,48819,48958
B,43,48830,48973
B,39,48971,48977
B,63,48844,48990
B,43,48836,49005
B,17,49003,49019
B,63,49010,49026
B,43,48887,49037
B,50,49016,49043
B,63,49028,49058
B,1,49051,49061
B,38,49048,49062
B,43,49009,49069
B,63,49033,49090
B,1,49057,49093
B,43,49081,49101
B,63,49037,49122
B,1,49112,49125
B,22,49120,49128
B,43,49017,49133
B,0,49134,49144
B,37,49140,49154
B,2,49144,49154
B,38,49131,49162
B,36,49107,49165
B,43,49061,49165
B,38,49159,49194
B,63,49188,49196
B,43,49082,49197
B,1,49207,49221
B,63,49219,49228
B,43,49098,49229
B,79,49233,49243
B,63,49212,49260
B,43,49133,49261
B,39,49234,49264
B,38,49273,49279
B,63,49265,49292
B,43,49184,49293
B,63,49224,49324
B,43,49228,49325
B,63,49335,49356
B,43,49372,49384
B,63,49365,49388
B,63,49397,49420
B,37,49433,49447
B,63,49436,49452
B,43,49445,49453
B,63,49424,49484
B,43,49482,49498
B,63,49491,49516
B,43,49517,49530
B,63,49535,49548
B,43,49537,49562
B,39,49563,49573
B,63,49564,49580
B,43,49558,49594
B,36,49592,49602
B,63,49605,49613
B,80,49611,49617
B,43,49606,49626
B,38,49619,49629
B,0,49623,49641
B,63,49627,49645
B,43,49598,49658
B,36,49645,49665
B,16,49661,49675
B,63,49634,49677
B,43,49621,49690
B,0,49696,49702
B,63,49609,49709
B,2,49696,49710
B,43,49679,49722
B,39,49719,49725
B,0,49728,49738
B,63,49615,49741
B,43,49642,49754
B,4,49748,49762
B,0,49734,49770
B,63,49666,49773
B,43,49722,49786
B,63,49787,49805
B,38,49802,49808
B,2,49808,49814
B,43,49761,49818
B,63,49678,49837
B,2,49835,49846
B,43,49789,49850
B,63,49806,49869
B,72,49864,49872
B,43,49811,49882
B,23,49890,49900
B,63,49802,49901
B,43,49788,49914
B,39,49923,49933
B,63,49834,49933
B,43,49814,49946
B,90,49941,49953
B,63,49896,49965
B,43,49906,49978
B,2,49973,49983
B,79,49981,49991
B,63,49880,49997
B,36,49991,50003
B,93,50002,50008
B,43,49830,50010
B,44,50005,50019
B,63,50007,50029
B,75,50026,50036
B,43,50008,50042
B,63,49902,50061
B,43,49894,50074
B,37,50084,50090
B,63,49994,50093
B,43,50061,50106
B,57,50098,50106
B,1,50116,50122
B,63,49939,50125
B,43,49910,50138
B,37,50140,50146
B,1,50151,50157
B,63,50089,50157
B,43,50083,50170
B,0,50054,50172
B,63,50158,50189
B,43,49936,50202
B,63,50170,50221
B,43,50104,50234
B,39,50226,50236
B,63,50237,50253
B,43,50179,50266
B,63,50280,50292
B,43,49893,50298
B,7,50299,50317
B,63,50294,50324
B,43,50220,50330
B,14,50327,50337
B,87,50329,50337
B,39,50340,50346
B,63,50335,50356
B,7,50342,50360
B,43,50136,50362
B,63,50325,50388
B,43,50352,50394
B,63,50353,50420
B,43,50135,50426
B,2,50427,50433
B,1,50428,50444
B,39,50439,50445
B,43,50348,50458
B,3,50434,50472
B,63,50472,50480
B,43,50069,50490
B,36,50467,50512
B,63,50477,50512
B,43,50368,50522
B,37,50136,50523
B,63,50480,50544
B,43,50340,50554
B,36,50526,50558
B,1,50561,50571
B,37,50562,50572
B,63,50529,50576
B,3,50564,50578
B,43,50218,50586
B,2,50582,50588
B,1,50607,50613
B,43,50572,50618
B,63,50619,50623
B,39,50631,50641
B,43,50515,50650
B,63,50630,50655
B,43,50643,50682
B,63,50629,50687
B,43,50525,50714
B,63,50672,50719
B,3,50713,50723
B,43,50311,50746
B,63,50634,50751
B,43,50541,50778
B,63,50751,50783
B,43,50619,50810
B,63,50639,50815
B,86,50817,50827
B,38,50822,50832
B,43,50576,50842
B,63,50772,50847
B,86,50844,50859
B,43,50601,50874
B,63,50838,50879
B,39,50828,50880
B,3,50870,50884
B,38,50883,50889
B,43,50768,50906
B,63,50830,50911
B,15,50903,50915
B,43,50585,50938
B,63,50932,50943
B,14,50937,50947
B,0,50942,50952
B,43,50314,50970
B,63,50898,50975
B,0,50987,51001
B,43,50918,51002
B,63,50909,51007
B,1,50989,51031
B,43,50856,51034
B,63,50926,51039
B,89,51043,51055
B,58,51048,51058
B,43,50918,51066
B,63,50970,51071
B,43,50539,51098
B,63,50989,51103
B,43,50999,51130
B,81,51125,51133
B,63,51006,51135
B,43,50901,51162
B,63,51123,51167
B,3,51172,51186
B,43,50446,51194
B,63,51126,51199
B,37,51187,51201
B,81,51195,51203
B,43,51126,51226
B,63,51219,51231
B,43,50506,51258
B,63,51134,51263
B,75,51277,51287
B,43,51232,51290
B,63,51150,51295
B,43,50905,51322
B,63,51180,51327
B,43,51048,51354
B,63,51173,51359
B,75,51355,51365
B,43,51098,51386
B,63,51367,51391
B,36,51402,51414
B,43,51231,51418
B,63,51227,51423
B,38,51423,51429
B,39,51420,51447
B,43,51409,51450
B,63,51409,51455
B,43,51472,51482
B,63,51385,51487
B,43,51488,51514
B,63,51491,51519
B,43,51492,51546
B,43,51009,51578
B,63,51576,51584
B,43,51576,51610
B,63,51610,51618
B,36,51242,51620
B,79,51626,51630
B,43,51265,51642
B,63,51632,51650
B,7,51654,51672
B,43,51653,51674
B,90,51554,51676
B,2,51672,51686
B,0,51681,51691
B,38,51677,51693
B,43,51554,51706
B,36,51696,51708
B,63,51681,51708
B,2,51704,51718
B,54,51726,51736
B,43,51713,51738
B,63,51750,51762
B,43,51615,51770
B,2,51765,51779
B,63,51767,51794
B,43,51073,51802
B,38,51765,51810
B,63,51791,51826
B,39,51684,51833
B,43,51710,51834
B,63,51830,51858
B,43,51338,51866
B,0,51873,51879
B,94,51871,51879
B,22,51872,51880
B,63,51831,51890
B,43,51770,51898
B,9,51892,51906
B,3,51909,51915
B,75,51906,51916
B,63,51833,51922
B,43,51719,51930
B,63,51828,51954
B,43,51885,51962
B,58,51957,51967
B,63,51910,51986
B,43,51972,51994
B,63,51980,52018
B,2,52007,52021
B,43,51442,52026
B,36,52025,52037
B,1,52033,52043
B,43,51940,52058
B,63,51736,52061
B,3,52083,52089
B,43,51485,52090
B,18,52097,52105
B,75,52098,52108
B,63,52104,52112
B,3,52090,52121
B,43,52071,52122
B,0,52131,52145
B,43,52027,52154
B,63,52151,52159
B,38,52157,52167
B,43,51664,52186
B,63,52175,52191
B,1,52193,52203
B,39,52199,52209
B,43,51992,52218
B,63,52166,52223
B,43,51692,52250
B,63,52125,52255
B,1,52259,52269
B,38,52259,52275
B,43,52070,52282
B,63,52269,52287
B,38,51698,52307
B,43,51874,52314
B,63,52275,52319
B,74,52321,52329
B,1,52326,52332
B,90,52323,52335
B,43,52235,52346
B,36,51704,52350
B,63,52301,52351
B,43,52308,52378
B,36,52122,52382
B,63,52329,52383
B,2,52378,52384
B,39,52380,52386
B,38,52382,52388
B,43,51504,52410
B,36,51710,52414
B,63,52378,52415
B,2,52371,52416
B,46,52412,52422
B,21,52420,52426
B,38,52433,52439
B,43,52342,52442
B,37,52007,52443
B,63,52363,52447
B,43,52420,52474
B,79,52398,52475
B,63,52408,52479
B,37,52009,52484
B,17,52468,52484
B,18,52478,52486
B,72,52489,52495
B,43,52399,52506
B,63,52457,52511
B,1,52507,52513
B,36,52421,52518
B,45,52508,52520
B,39,52513,52527
B,82,52521,52529
B,43,51394,52538
B,63,52458,52543
B,0,52537,52547
B,43,52412,52570
B,63,52442,52575
B,43,52542,52602
B,36,52620,52630
B,43,52541,52634
B,63,52588,52643
B,38,52648,52658
B,43,52505,52666
B,10,52662,52674
B,63,52673,52681
B,43,52463,52698
B,81,52690,52698
B,63,52678,52713
B,3,52709,52723
B,43,52509,52730
B,63,52684,52745
B,43,51769,52762
B,37,52763,52773
B,63,52703,52777
B,43,52493,52794
B,3,52782,52796
B,63,52717,52809
B,43,52775,52826
B,37,52259,52827
B,63,52761,52841
B,39,52831,52845
B,43,52820,52858
B,63,52720,52873
B,43,52853,52890
B,2,52881,52891
B,14,52870,52891
B,46,52882,52892
B,63,52749,52905
B,43,52897,52922
B,1,52921,52927
B,46,52921,52931
B,63,52829,52937
B,43,52879,52954
B,63,52869,52969
B,39,52968,52974
B,43,52522,52986
B,0,52983,52989
B,63,52968,53001
B,43,52991,53018
B,52,52986,53022
B,2,53031,53041
B,63,53035,53043
B,43,52851,53050
B,2,53071,53081
B,63,53077,53081
B,43,53036,53082
B,36,53099,53109
B,63,52938,53113
B,43,53001,53114
B,43,52886,53146
B,37,53150,53160
B,36,53159,53169
B,63,53162,53170
B,43,53135,53178
B,3,53171,53185
B,39,53184,53190
B,37,53193,53199
B,63,53165,53202
B,74,53201,53209
B,43,52988,53210
B,63,53206,53234
B,43,53158,53242
B,89,53237,53249
B,22,53250,53258
B,63,53169,53266
B,45,53256,53268
B,43,52950,53274
B,21,53264,53288
B,63,53290,53298
B,43,53098,53306
B,37,53304,53314
B,63,53291,53330
B,43,53070,53338
B,1,53341,53347
B,63,53324,53362
B,43,53298,53370
B,52,53365,53377
B,43,53273,53402
B,38,53396,53402
B,37,53390,53404
B,63,53399,53407
B,3,53416,53428
B,43,53286,53434
